name,station,score,review,address,latitude,longitude
요거트아이스크림의정석 수유점,수유역,5.0,14,서울 강북구 노해로 13 1층,37.6368443,127.0227077
스타벅스 쌍문도봉로점,수유역,4.3,70,서울 도봉구 도봉로 444 1층,37.6452715,127.033142
이디야커피 수유사거리점,수유역,2.4,17,서울 강북구 덕릉로 82 제네스타워 1층,37.6344033,127.0228501
매머드익스프레스 수유시장점,수유역,5.0,8,서울 강북구 도봉로67길 18 1층,37.6307808,127.0229483
CBC,수유역,5.0,80,서울 강북구 삼각산로28길 84 1층,37.6372037,127.0198774
홍,수유역,5.0,4,서울 강북구 덕릉로40길 79,37.6343885,127.0335568
도본,수유역,3.9,57,서울 도봉구 우이천로 288-3 1층,37.64385559999999,127.0301978
라카페갤러리,경복궁,4.7,322,서울 종로구 자하문로10길 28 1층,37.5792927,126.9730284
애즈라이크,경복궁,3.9,495,서울 종로구 효자로7길 23 1층,37.5784234,126.9733336
아키비스트,경복궁,3.9,768,서울 종로구 효자로13길 52 1층,37.5822158,126.9726772
어니언 안국,경복궁,3.5,1207,서울 종로구 계동길 5,37.5776235,126.9865541
테라로사 광화문점,경복궁,4.0,355,서울 종로구 종로1길 50 더케이트윈타워 B동 1층,37.574708,126.979549
나무사이로,경복궁,4.1,455,서울 종로구 사직로8길 21 1층,37.5746678,126.9709706
스태픽스,경복궁,3.3,1194,서울 종로구 사직로9길 22 1층 102호,37.5776587,126.9678039
포비 광화문점,경복궁,4.3,874,서울 종로구 종로3길 17 광화문D타워 1층 21호,37.5709867,126.97892
블루보틀 삼청 카페,경복궁,3.5,859,서울 종로구 북촌로5길 76 1~3층,37.5800995,126.9808429
서울서둘째로잘하는집,경복궁,4.1,412,서울 종로구 삼청로 122-1,37.5862441,126.9818509
스모어마켓 픽사하우스,경복궁,4.3,359,"서울 종로구 율곡로3길 74-3 1,2층",37.5790204,126.982394
더마틴,경복궁,3.9,364,서울 종로구 자하문로 54-1 1층,37.5809502,126.9714965
인텔리젠시아 커피 서촌,경복궁,3.1,423,서울 종로구 자하문로 34 1층,37.5790884,126.9717598
프릳츠 원서점,경복궁,3.1,242,서울 종로구 율곡로 83 1층,37.577738,126.9883615
도트블랭킷,경복궁,4.2,626,서울 종로구 윤보선길 22 1층,37.5770255,126.9841015
대오서점,경복궁,2.9,91,서울 종로구 자하문로7길 55,37.5797341,126.9693256
코피티암커피 경복궁점,경복궁,3.5,147,서울 종로구 자하문로4길 7,37.5774028,126.9726376
호아드카페&갤러리,경복궁,3.5,152,서울 종로구 율곡로1길 54-3,37.5781949,126.9811224
널담은공간,경복궁,3.5,858,서울 종로구 삼청로 24 1층,37.5780502,126.9798327
통의동단팥,경복궁,4.4,185,서울 종로구 자하문로 20-1,37.5779575,126.9722402
eert 경복궁점,경복궁,3.2,20,서울 종로구 사직로 127 1~3층,37.5760499,126.9730692
온그라운드 지상소,경복궁,3.2,260,서울 종로구 자하문로10길 23 1층,37.5795215,126.9727876
대충유원지 인왕산,경복궁,3.7,374,서울 종로구 필운대로 46 무목적빌딩 4층,37.5800431,126.9688155
팔발라 삼청본점,경복궁,3.0,464,서울 종로구 삼청로 61,37.5813375,126.9806076
오설록티하우스 현대미술관점,경복궁,4.4,229,서울 종로구 삼청로 30 1층,37.5795117,126.9805862
팀홀튼 광화문 케이트윈타워점,경복궁,3.6,51,서울 종로구 종로1길 50 B동 1층,37.5747575,126.9792977
내자상회,경복궁,4.0,424,서울 종로구 사직로10길 3 1층,37.5757892,126.9704987
이도림 블로트커피X베이크,경복궁,4.8,500,서울 종로구 자하문로 43 1층,37.5799361,126.971078
삼청빙수,경복궁,3.5,318,서울 종로구 삼청로 84-1,37.5829896,126.9819967
결,경복궁,4.3,520,서울 종로구 우정국로 26 센트로폴리스 1층,37.5716155,126.9833532
mk2,경복궁,3.4,401,서울 종로구 자하문로10길 17,37.5795086,126.9725167
카페진선,경복궁,3.6,124,서울 종로구 삼청로 59 1층,37.5813829,126.9804664
티테라피 행랑점,경복궁,4.7,284,서울 종로구 윤보선길 74 1층,37.5791522,126.9835668
스타벅스 경복궁역점,경복궁,3.7,85,서울 종로구 자하문로4길 6 1층,37.5771847,126.9726176
부빙 북촌점,경복궁,4.1,318,서울 종로구 북촌로7길 3-4 1층,37.5800844,126.9846239
한옥찻집,경복궁,4.1,410,서울 종로구 인사동12길 9,37.5746115,126.9848769
카페 포르트,경복궁,4.1,14,서울 종로구 자하문로10길 7 1층,37.5796218,126.9719007
포비브라이트 광화문점,경복궁,4.1,306,서울 종로구 새문안로 76 콘코디언빌딩 1층,37.5697569,126.973165
베어카페,경복궁,3.7,267,서울 종로구 자하문로24길 24,37.5829054,126.9711115
차마시는뜰 차뜰,경복궁,3.1,57,서울 종로구 북촌로11나길 26 1층,37.5821823,126.9822749
블루보틀 스튜디오 서울,경복궁,3.9,134,서울 종로구 삼청로2길 40-3,37.5800861,126.9809699
카페레이어드 안국점,경복궁,,784,서울 종로구 북촌로2길 2-3 1층,37.5777355,126.9859281
카페죠꽁드,경복궁,3.6,72,서울 종로구 삼청로 90-3,37.5834415,126.9820948
커피원,경복궁,4.5,391,서울 종로구 새문안로3길 12 신문로빌딩 지하 1층,37.5713397,126.9729421
오뉴하우스,경복궁,4.3,222,서울 종로구 북촌로5가길 17,37.5803057,126.9818758
스타벅스 정부서울청사R점,경복궁,4.2,83,서울 종로구 새문안로5가길 28 광화문플래티넘 1층,37.5744107,126.9735709
라파리나,경복궁,4.1,1598,서울 종로구 자하문로 44 청민 1층,37.5799725,126.9715532
헤르만의정원,경복궁,3.8,276,서울 종로구 자하문로7길 62,37.5800487,126.969333
오쁘띠베르,경복궁,4.1,358,서울 종로구 자하문로 47-1,37.5802623,126.9709947
통인스윗,경복궁,3.6,254,서울 종로구 자하문로7길 50,37.5796417,126.9696363
노티드 안국,경복궁,3.5,1230,서울 종로구 북촌로 6-3 1층,37.5775431,126.9860839
도토리가든 안국점,경복궁,3.5,3638,서울 종로구 계동길 19-8 1층,37.5780907,126.9863109
스타벅스 광화문점,경복궁,3.4,213,서울 종로구 세종대로 167 현대해상본사사옥 별관내,37.570934,126.9761231
카페이마,경복궁,3.5,378,서울 종로구 세종대로 152 일민미술관 1층,37.5697944,126.9776649
스타벅스 안국점,경복궁,3.7,97,서울 종로구 북촌로 5-1,37.5773762,126.9856491
플랫커피,경복궁,3.5,87,서울 종로구 자하문로 14-1 1~3층,37.5774917,126.9724111
소격동60,경복궁,4.6,122,서울 종로구 삼청로 54-16,37.5805864,126.9809978
커피스트,경복궁,4.3,225,서울 종로구 경희궁길 39 1층,37.5727926,126.9694194
카페 보안,경복궁,4.3,46,서울 종로구 효자로 33 1층,37.57904389999999,126.9736188
스타벅스 삼청동점,경복궁,4.2,88,서울 종로구 삼청로 111-1,37.5853809,126.9817606
일일호일,경복궁,4.8,60,서울 종로구 자하문로 52,37.5806424,126.9714224
펠트커피 광화문점,경복궁,3.7,281,서울 종로구 종로3길 17 L층,37.5710694,126.978929
스타벅스 적선점,경복궁,4.0,50,서울 종로구 새문안로5길 55 노스게이트빌딩 1층,37.5750907,126.9739521
종로살롱,경복궁,3.9,185,서울 종로구 자하문로2길 20,37.5763648,126.9737909
슬로우파크,경복궁,,181,서울 종로구 삼청로 141 1층,37.587896,126.9815063
거울한옥미러룸,경복궁,3.3,111,서울 종로구 삼청로2길 40 1층,37.5800536,126.9811086
사직커피,경복궁,4.5,173,"서울 종로구 사직로 49-4 1, 2층",37.5738163,126.9650656
귀천,경복궁,4.8,42,서울 종로구 인사동14길 14,37.5747872,126.984896
세이지핀치,경복궁,4.3,378,서울 종로구 필운대로1길 8 1층,37.5774729,126.9689587
로우루프,경복궁,3.8,444,서울 종로구 북촌로 46-1 1층,37.5808924,126.9852514
스타벅스 경복궁사거리점,경복궁,3.9,39,서울 종로구 율곡로 6 트윈트리타워 B동 101호,37.5754632,126.9801416
