BASE_YM,CTNP_NM,SGGU_NM,TRDAR_NM,MLE_Y20_BELO_SELG_AMNT,MLE_Y20_SELG_AMNT,MLE_Y30_SELG_AMNT,MLE_Y40_SELG_AMNT,MLE_Y50_SELG_AMNT,MLE_Y60_ANM_SELG_AMNT,WO_Y20_BELO_SELG_AMNT,WO_Y20_SELG_AMNT,WO_Y30_SELG_AMNT,WO_Y40_SELG_AMNT,WO_Y50_SELG_AMNT,WO_Y60_ANM_SELG_AMNT
202311,서울특별시,관악구,서울대입구역_1,2504787,421734995,695085761,735394753,567210273,367709684,1794430,273550776,479339544,322710989,396081111,223187863
202402,서울특별시,영등포구,영등포역_3,80562,95908151,449007093,363689688,348649679,268240447,115188,74410795,313240882,252923788,220109771,157867177
202406,서울특별시,동대문구,장한평역_1,45938,149392242,718486649,727479267,594908170,408205338,41125,86424001,367354341,392730899,310394264,213564227
202309,서울특별시,강남구,삼성역_1,198608,198989187,1090526031,1435032335,856403322,305771564,109977,99621834,465289374,526212782,306538147,99421501
202401,서울특별시,강남구,학동역_3,412952,133703951,528616554,638064439,572278515,294402072,248107,80097782,315453644,296933370,239156253,134158918
202403,서울특별시,중구,장충동 족발거리,22192,69980084,437841392,601008134,605535884,383574851,16540,46221343,269532258,357885229,346812087,224485333
202307,서울특별시,서대문구,이대역,732635,204147690,368101322,338025194,510637981,170037800,1044702,261939148,451922468,424843294,613545561,215039121
202405,서울특별시,종로구,혜화역 대학로_3,11181860,693360614,1268810318,937360906,1076862473,386691842,12150330,672387253,1177391778,872090801,1002995974,360300437
202312,서울특별시,도봉구,창동역,3080115,238760371,729527692,978721411,1277519232,887282439,2831084,180915955,530360129,717976973,829255316,591961988
202406,서울특별시,종로구,인사동,183355,287443689,1401628492,1807982267,1773013185,1705258860,184147,236336053,1123812639,1404435800,1444469201,1442690867
202312,서울특별시,강남구,포이사거리,665604,61959266,213207681,338025411,355739410,207885009,421347,36238068,125078539,143806668,162291470,89199987
202310,서울특별시,강남구,학동사거리_2,1,49051972,266477869,284327823,242811513,89892840,1,27023543,135066743,139687204,104947771,39918636
202404,서울특별시,서초구,서래마을,2630500,63971425,418409836,981578965,968614561,412370845,2205164,50252153,309889853,584025274,534438561,254823639
202311,서울특별시,서초구,서래마을,1025589,81977245,531144158,988776401,955070796,459440010,641687,73370544,320597299,554195636,490486229,260928131
202312,서울특별시,성북구,안암역,1458627,371306106,428866671,343105829,536150707,237280748,851121,245448072,281435346,220101923,362904101,160327451
202307,서울특별시,성북구,미아사거리,51,1174193,16121230,26658948,16701630,7995714,61,1822814,20563305,21836299,14898883,5642577
202307,서울특별시,서초구,사당역,139708,583321688,1892565025,1377642905,1298355153,1211670877,302551,378507904,1091419476,703415084,720799036,654546793
202311,서울특별시,종로구,혜화역 대학로_2,491994,164428116,296715023,253836771,316371542,110236567,523915,153102524,223466995,187632875,243253479,80660866
202312,서울특별시,마포구,홍대입구역_3,2468133,491844191,882222796,659947752,669123900,262905870,3132905,438833417,722779936,476546478,417733468,161530023
202404,서울특별시,강북구,미아사거리역_1,3916056,383020293,1021999819,1013503954,880856065,564324774,6360318,301003140,980437949,840210488,706448772,425827764
202406,서울특별시,구로구,대림역,427454,47766850,233127340,284996456,263589311,227707360,260809,33627149,140370158,170322198,154495704,128677448
202405,서울특별시,강남구,압구정 로데오거리_2,2480140,910378655,3331204642,2476513785,1779752109,805559309,2397230,712898529,2275160930,1483536073,956345548,475383906
202309,서울특별시,강남구,학동역_4,0,75764890,282480433,239563373,175410472,66835280,0,64489392,220977633,162175551,109303034,49515740
202307,서울특별시,성동구,왕십리역_2,129970,266465895,839886854,685834884,744498255,409273922,111957,164418068,408409432,367346524,357353869,204391935
202403,서울특별시,동작구,사당역_2,0,601003822,2310467520,1201746153,1261269457,1171980913,0,428442954,1338193554,646037547,598590802,548741453
202403,서울특별시,중구,을지로4가역,33213,65337317,249332589,265366177,324182619,403711496,52570,48440388,129701166,112418076,124102957,148372219
202311,서울특별시,중구,을지로4가역,245531,58394241,206493777,347917926,339355919,468280922,112097,40455600,109727565,141072168,126424390,142386689
202402,서울특별시,구로구,구로기계공구상_1,41273,19175041,117993976,196237271,211835710,185982000,52242,11385549,53066447,86736902,84548511,65536641
202406,서울특별시,마포구,마포역_1,2376587,225458586,1023616944,1150108128,942799917,524612731,1701607,126065761,491889702,560897347,452095960,304485662
202309,서울특별시,마포구,마포역_1,885005,256762821,1300323321,1290204951,976220067,517717874,723867,147618986,710046300,691964075,526614645,309430935
202402,서울특별시,중구,북창동,307850,220096912,1309621490,2239249459,1865475871,503840893,283358,83895746,553959369,690500558,528474729,142768391
202404,서울특별시,중구,신당역_1,263996,167807837,696786594,508865119,621175205,463484570,267106,112764110,433896650,320444713,323907292,286973615
202307,서울특별시,관악구,사당역_1,65308,475646371,1138040336,633821312,727840908,619995405,66302,275353014,571668068,301338545,356952464,333410161
202406,서울특별시,종로구,종로구청,656114,375199361,1783700414,2303731045,1995029047,640287551,530974,266367588,1194520171,1382015186,1143306473,383074064
202403,서울특별시,마포구,홍대입구역_2,34410,144460208,524622183,511650656,459917214,195392686,60949,141161378,419051495,364681394,260759073,114787639
202406,서울특별시,용산구,용산 전자상가_5,71975,32894081,156946626,168071172,182132366,67339217,96608,20089138,71887893,69178351,70682095,29662824
202405,서울특별시,관악구,서울대입구역_2,521531,138334678,434441458,412196044,477719160,346016828,450714,105125027,325075598,290349095,295618953,252800527
202402,서울특별시,종로구,종로5가역_2,0,130781652,603908141,825103322,769506458,514344080,0,103903264,424883318,469005799,376931472,241294276
202405,서울특별시,강남구,포스코사거리_1,624911,125854233,744435752,1099210540,919895763,445702033,483838,85009444,421571566,484466683,356878639,194449609
202404,서울특별시,강남구,포스코사거리_1,342943,115482859,879931271,1221232351,792624884,434058532,316830,71650825,521593088,531343258,292706783,172059646
202405,서울특별시,강남구,신사동사로수길_3,5695425,280053461,1748878237,2237498978,1532953199,805504435,5403412,223544688,1060746351,1126156407,889294874,528388776
202405,서울특별시,중구,명동,2913319,526225196,2352760680,2706374453,2017721307,1131828376,2499101,468353604,1962573266,2148944320,1689123299,929581693
202310,서울특별시,은평구,불광역_1,888102,140725247,362016839,616141513,739271236,820942176,783529,109236696,283459127,454151781,506210786,464162003
202406,서울특별시,종로구,동대문역_1,682107,73912512,266912477,299037703,393649860,440202683,467242,55993412,195278760,191343263,284248710,301633600
202402,서울특별시,영등포구,여의도역_1,3140204,639039152,4740070787,5836833420,4604654147,1600475813,2484072,320763250,1918854003,2055720228,1573456312,635105399
202311,서울특별시,영등포구,여의도역_1,3710483,1196670395,5499127807,6810867962,4952038975,1655291845,2962679,581750081,2196386947,2386153177,1787526762,662593615
202312,서울특별시,서초구,서초역,0,39016676,393517056,834306653,543332732,728330104,0,22208001,136711929,278737149,214361777,362777578
202308,서울특별시,서대문구,신촌역_2,4195796,2256855999,2926780683,1750924295,2276056066,813321794,4549234,1562117087,1983109386,1208121087,1603303194,575971991
202307,서울특별시,용산구,용산구청,0,56569764,199537065,190418887,178634205,79611365,0,47009247,138648780,100353070,119763516,61100200
202404,서울특별시,종로구,혜화역 대학로_1,3893945,250421452,679256244,568268506,491413010,223838816,5396855,363148567,837240041,617048551,610104801,262481480
202312,서울특별시,양천구,신정네거리역,205150,21918702,57343524,131965655,149540575,114294721,60728,13937299,30881640,60424751,67192697,70762050
202404,서울특별시,강남구,강남역_3,3081954,1637891530,5150625650,2679746461,1935771868,568706865,3871270,1250011273,3388925718,1752649228,1332019544,339234874
202310,서울특별시,관악구,신림역_4,759947,532421070,1126986284,978414869,659482608,394184711,776689,351129633,569707723,399974339,332666314,222265039
202401,서울특별시,서초구,양재 화물트럭터미널앞,0,4532096,50860138,63919666,51915856,10002419,0,1012794,10662515,14435314,10892313,2171949
202307,서울특별시,송파구,잠실역 롯데월드,0,13328517,57261011,56911561,26155445,11243851,0,20056654,50048780,43513493,24559526,10094860
202405,서울특별시,강남구,신사동가로수길_1,2766783,512508542,1431556913,756961567,490269941,162712889,3105216,376358011,1023270174,568024700,387247082,132489980
202311,서울특별시,강남구,청담역_1,0,29432275,143691723,257036919,333456803,63392276,0,10590045,41954978,58348596,40263881,24099747
202312,서울특별시,강남구,청담역_1,142191,12126872,171314436,304240137,308870942,59846337,154743,5842167,52764467,64886705,65781631,30510154
202312,서울특별시,강남구,은마아파트입구사거리_1,6638999,13921301,26522484,176847141,188496478,42673532,7122001,15011302,26718417,162700879,157620697,29673712
202404,서울특별시,서초구,양재역_3,1698913,201534646,1211943989,1608604903,1423105828,883430839,906672,91702263,498737437,611607315,513709752,322402851
202403,서울특별시,서초구,양재역_3,420743,175931241,1165551768,1656385989,1536481289,749562645,225717,77908189,456818675,617501178,554599053,294827000
202312,서울특별시,서초구,신사역_1,1342830,121481284,477671977,666707775,742226451,380837030,626042,59138072,202977392,264696585,273381514,140340564
202309,서울특별시,종로구,종로5가역_3,87347,160081607,627347100,803862338,765144755,614888092,117017,83920716,306575273,285747662,301118632,234080411
202307,서울특별시,강남구,삼성역_3,98081,123950087,545988443,703238955,536383100,130716936,52186,72583877,258647022,289410015,199026781,57794607
202308,서울특별시,중구,신당역_2,121635,69977525,201895463,160268170,134647810,73902344,45497,57664990,158578016,123789488,88820807,44553891
202401,서울특별시,중구,신당역_2,350187,56399124,239917227,165046472,99794305,77226130,176739,48636598,189433868,117019352,74377440,46296064
202312,서울특별시,중구,을지로3가역_1,1669933,1030406162,2473897380,2034995680,1466165240,735871076,1397679,874525149,1839260621,1294125564,832350251,376229345
202308,서울특별시,강동구,길동역,378111,322474233,1256947973,1916676367,1415833760,791557476,378143,178804132,596116743,714103110,610362969,320747442
202309,서울특별시,송파구,석촌역,0,16473651,52398804,71105262,83622646,44964282,0,13718736,43130353,44514232,42841699,37435245
202401,서울특별시,강남구,학동사거리_1,169441,107867939,996558147,1642390034,1296823859,478761351,102519,71060288,507803177,578772016,486436723,213410834
202312,서울특별시,관악구,신림역_3,261661,734883330,1367868772,845520915,851249180,332587589,143419,316600575,511990605,268047605,266008223,164999338
202310,서울특별시,동대문구,경희대학교,1584491,634727915,666438369,685347852,819265159,284960129,1573867,463167406,483769141,520073882,688312860,240426231
202406,서울특별시,강남구,강남역_4,3999477,687611063,3361303198,4569450774,2899222834,654899529,2700253,337935153,1408560448,1459442614,1002367098,246662933
202404,서울특별시,강남구,뱅뱅사거리_1,277154,53094539,285007947,335394531,304927740,118595487,178838,32650233,139816887,124116851,103155559,44491743
202404,서울특별시,동대문구,장한평역_2,0,84844391,444368433,548513404,466114556,324581681,0,61104639,299982794,351355809,282073868,192825007
202406,서울특별시,마포구,마포역_2,440360,150026523,989979184,1811637254,1336972439,639001515,325289,81125952,534841951,636713842,520422269,337637377
202403,서울특별시,마포구,마포역_2,58411,121603200,1115770088,1798704322,1511019157,690854003,55057,83165710,616135087,682353169,579665935,308004873
202405,서울특별시,광진구,군자역,1353092,400409645,1498942550,1187373634,1106503067,929812638,1184802,260919590,892839334,702393549,648513383,488362891
202403,서울특별시,광진구,군자역,826303,417088422,1488543817,1214905502,1025561542,907779489,729405,271152790,897804230,682274996,581621684,493924219
202402,서울특별시,광진구,군자역,1315353,367234002,1492822960,1191300226,1041640339,772548858,962402,235279886,910448728,632132438,568627660,400140742
202309,서울특별시,강남구,청담사거리_2,0,64490683,260185931,259134462,218850678,88585229,0,29991657,98738348,102196834,80684469,37321013
202312,서울특별시,관악구,서울대입구역_1,2936285,449410195,939145847,719480889,752601717,407390341,2327260,306776436,582749303,385127346,432642163,238256572
202402,서울특별시,성북구,미아사거리역_2,724943,7768069,33748791,74819969,58359029,24694900,625051,9545388,44076626,97622644,75517253,31554923
202402,서울특별시,종로구,종로5가역_4,0,14035375,63938577,81107450,100413462,60221995,0,8254676,35458718,39264635,47442357,27479551
202308,서울특별시,동대문구,장한평역_1,0,211834411,760201621,736230656,714046460,337128050,0,110769677,415667891,401408270,381366412,193199117
202307,서울특별시,강서구,송정역,240,161349008,430670517,602871174,450915054,333185091,151,89008036,212107456,260899656,217874071,175371658
202310,서울특별시,강남구,삼성역_1,527153,234831286,1083455537,1452021626,918081708,284189417,275523,117865617,472445718,570467207,334939124,106862996
202310,서울특별시,강남구,학동역_3,197353,140014936,549700264,869915223,828300771,204323590,119983,89337013,317475386,348824714,316509311,95456217
202309,서울특별시,노원구,노원역_2,346060,169680450,329805200,410527670,316999153,271162397,356297,76278608,180836866,185301521,186549398,152983392
202406,서울특별시,노원구,노원역_2,386853,107488399,295184511,330289391,324627744,238349182,270734,63425052,177472741,190125406,225056262,175060910
202307,서울특별시,영등포구,당산역_2,551914,226212795,745210306,483872181,459996296,216298451,333303,135982460,443047089,244969843,235226070,101290818
202402,서울특별시,강남구,역삼역_1,8939,490736354,2585633696,4476919265,2183280528,657233355,9308,240752015,1104674472,1143863735,607861488,234278700
202310,서울특별시,중구,장충동 족발거리,218501,75497724,364766645,616754171,562971002,401246260,109633,49148112,228837703,354803649,321298859,249995943
202312,서울특별시,은평구,연신내역_2,12281594,973989728,1782332846,1900343644,1334943038,679830146,13774363,681814048,1146056325,1041809752,850555002,495867837
202402,서울특별시,은평구,연신내역_2,8613592,695296998,1611804667,1701709911,1214659745,591097409,8614161,456641531,1040786714,820402531,738415417,390905823
202310,서울특별시,종로구,경복궁역_1,1245594,452551449,1116935074,954234791,891602607,460952054,1253473,398976764,934116960,764100320,689024522,380089109
202308,서울특별시,강남구,포이사거리,904348,65688322,246667332,267044984,287004514,238214457,754285,49421639,167749456,172478274,169428502,118659191
202311,서울특별시,강남구,강남역_5,5271,557115093,2042510454,1841653093,1280901862,579287239,5707,322075483,1019088661,760932656,491086931,247768664
202312,서울특별시,강남구,강남역_5,293502,513418652,1997388719,1754158527,1272257930,628183201,229211,264386651,871869738,684736715,458734613,247596264
202403,서울특별시,서초구,서래마을,1717438,62578480,449942767,791232118,964629971,450114470,1287256,51560360,324306019,558482093,590485253,311697650
202309,서울특별시,관악구,서울대입구역_3,3659797,1489596239,2284019518,1267430414,1122358130,672635999,3285851,1102096068,1559062102,765568112,760225875,376012483
202307,서울특별시,마포구,홍대입구역_1,1227,157676269,413034022,327697740,273787745,145507303,1124,130533640,294188650,220170122,181795825,97666334
202403,서울특별시,중구,시청역_1,164794,228410639,1427135393,2385523557,2053072831,401464824,155513,122631972,665607445,997585431,799824907,183754138
202312,서울특별시,성북구,미아사거리,0,7146010,42033729,25459701,19379158,9614853,0,4960949,29650565,13116831,6228800,2812821
202309,서울특별시,구로구,구로중앙유통단지,0,29827796,124242401,247144322,278878846,219508265,0,7464031,32867507,59894487,62476901,50434806
202403,서울특별시,성동구,장안평 중고차시장골목,0,20615949,80533235,62850005,65527600,95017103,0,14665668,52861131,41674009,42075888,59847389
202309,서울특별시,강남구,청담사거리_1,133386,31022004,171576093,135597000,107004884,29776150,79893,20371889,103257033,63410977,32259878,18707857
202311,서울특별시,용산구,용산 전자상가_2,0,6685465,25240030,33428603,18779893,7822933,0,2173843,8193698,11803108,6691485,1707229
202403,서울특별시,중구,약수역,0,86327364,341163925,349442492,335379500,261959469,0,49867806,205223550,207947178,198788273,163296957
202406,서울특별시,관악구,신림역_1,2901627,1295487026,2280767816,1173593349,782859008,456413972,3124606,741841613,1230026770,614186655,456885940,268596877
202403,서울특별시,강남구,압구정 로데오거리_2,947190,1014773819,3571543233,2932319726,1842475996,885768956,925421,732375853,2370128636,1476021186,807649787,472941640
202310,서울특별시,노원구,노원역_3,11801520,1597767260,2778707172,2414923120,2354204927,974809003,12877255,1141330881,1868549353,1723991176,1628210967,681492567
202309,서울특별시,송파구,방이동 먹자골목,659553,1884847412,4052793317,2942388814,1962339665,722571997,369058,1201390270,2288245778,1446632674,934763201,352417550
202404,서울특별시,종로구,서대문역_1,52770,21166781,86311758,171418043,142427427,63214700,52175,16313754,64548696,123936694,97409860,57877931
202402,서울특별시,중구,을지로4가역,46813,48342226,233164691,277246208,320395917,415321722,172182,35802704,122001991,118498891,111800182,117552035
202401,서울특별시,강남구,양재역_2,1128321,198871436,1126737839,1025767800,591417630,241475658,1059170,94386502,478751689,460396636,276206724,114249858
202307,서울특별시,서초구,뱅뱅사거리_3,873529,76471969,343636140,463110560,421028100,202954172,455409,36560168,155779157,167454188,142154150,79934962
202402,서울특별시,마포구,마포역_1,1293247,179243086,1168599552,1197070049,996706280,540928927,1098959,101130449,601531355,593922460,500263711,299937200
202312,서울특별시,중구,북창동,404329,389821378,1605714664,2936966828,2193390325,635565315,516362,150920606,712873948,918342331,671980434,191835390
202404,서울특별시,구로구,신도림역,1598494,232136235,1109533478,1056370245,901028557,399373761,1521868,184266973,884359619,858699876,724632980,341898429
202312,서울특별시,강동구,천호역_2,3974855,1066945730,2188662544,1800467363,1339703430,786474990,3565840,707020910,1356616157,1046070240,770070775,467413348
202308,서울특별시,용산구,숙대입구역,952906,599962947,1884244772,1443055247,1046994345,405568886,912598,397098552,1185263218,790675110,563796357,232295261
202310,서울특별시,용산구,용산 전자상가_5,0,41514669,146251832,175505050,163337331,68003947,0,16337595,54531917,62983512,51481531,26755313
202406,서울특별시,강남구,은마아파트입구사거리_3,17189041,22675725,51996489,220320792,302509413,54756344,18963257,22865437,48988043,232357575,359227041,51378440
202405,서울특별시,강남구,학동역_1,10917,12172550,50364476,68316773,40256592,28418506,5122,5779647,24304732,33718188,16535032,12092954
202401,서울특별시,강남구,신사동사로수길_2,5437293,1052558916,3058737735,2190364373,1528663308,532444919,5349722,821736291,2269932541,1393169146,999505360,388518040
202312,서울특별시,동작구,보라매공원,1095861,350303390,1058509882,1379397003,1128857040,627545384,809839,246246787,710125428,893177515,730970732,404486932
202312,서울특별시,서초구,강남역_2,2770200,2031221695,3916394980,2103651740,1405000078,446143235,2455462,1296092524,2163915758,1065013239,739079552,264766416
202405,서울특별시,광진구,건대입구역_2,7912563,2335225217,2845413728,1309266970,1498217767,506656128,7169491,1671536319,2064514339,963741206,1174510024,367067782
202311,서울특별시,강남구,청담역_2,0,31901788,253165829,450352794,207560698,212772384,0,17365066,149342926,208414361,135411370,114403601
202406,서울특별시,은평구,불광역_1,214656,84120597,382204807,666942872,910267121,904114467,157643,74649421,284002659,418340343,505622717,496990512
202403,서울특별시,영등포구,여의도역_1,3479693,790558949,5503974560,5935115253,5202222386,1782519681,2812615,407759709,2248816197,2236077657,1849046487,783721075
202402,서울특별시,은평구,연신내역_1,544145,48473902,202013779,184484239,208284362,133960444,327624,34223643,138148828,118876815,127905103,77963629
202307,서울특별시,은평구,연신내역_3,453537,42259845,167098461,274043713,315627687,416822358,459509,39681475,162728710,255547679,303536844,395002297
202310,서울특별시,양천구,신정네거리역,190340,23175597,61150640,108452468,135596833,96420707,288337,13450117,32520774,53206356,65971462,45370124
202406,서울특별시,강남구,강남역_3,5654367,1703243586,4433429552,3062894949,1840923508,504218793,6025384,1414679511,3159100589,1668523104,1268916214,355924788
202307,서울특별시,강남구,대치역_1,2153962,9985579,33497432,121587726,131009749,63656181,2693881,8315684,31134348,126030355,145264013,62598010
202308,서울특별시,강남구,대치역_1,3325586,9763766,39895828,119001146,147082555,59632265,3625193,8230191,33081971,118158444,143536748,54853808
202405,서울특별시,서초구,교대역_1,1210547,460014001,2742952662,3298661447,3018584680,1569036296,1237772,220589175,1321384231,1249875405,1133425715,584505622
202401,서울특별시,중구,남대문시장,40,64232830,533458046,795346699,570423279,419197423,31,40773358,324663873,473111575,365649644,303349290
202309,서울특별시,서초구,논현역_3,615725,293179410,1043123197,992179508,896396019,315528678,211025,163242418,542236489,425424549,353498034,157907677
202401,서울특별시,송파구,가락시장역,0,161194258,884810058,1098048634,898242150,530363824,0,56038246,290120182,387880660,307905627,230788808
202312,서울특별시,강남구,선릉역_1,179961,77549468,342501225,312678672,286577381,159613486,174720,46417303,175024534,155930430,125033498,76985003
202404,서울특별시,강남구,역삼역_2,71445,119381319,381969749,734508527,509676622,98453097,48078,43381457,172237673,228054247,158835155,33960687
202401,서울특별시,서초구,양재역_3,154298,151938531,983957636,1328712248,1346591484,720266065,112265,71020946,414865333,523594715,484549528,271891569
202402,서울특별시,송파구,잠실역,534252,66392236,445157201,730964506,496049322,120886834,558195,50502675,284202950,397906564,273076852,81241576
202310,서울특별시,강남구,삼성역_3,486531,88723866,447100884,698408821,378188372,136457605,189040,40392960,199644447,296901618,148640651,59747338
202309,서울특별시,강남구,삼성역_3,16990,86214183,478307319,877819961,482850995,122678067,10183,44340859,221417035,321102728,173250389,43234564
202309,서울특별시,중구,신당역_2,784493,84883792,202329590,150510064,116577955,78459924,459279,74627338,174753455,123749874,86860314,52531347
202403,서울특별시,강남구,신사역_2,211603,127876501,693891696,659868444,571685660,198461430,260050,122622949,496003743,375321955,215434242,109196839
202401,서울특별시,중구,동대문시장_2,769796,165992119,525674820,577983643,437869034,259645930,644840,113879224,370859774,403523853,297431213,173087758
202405,서울특별시,중구,동대문시장_2,1392997,168654516,573729710,563922989,426045143,257617201,1316544,133408280,471335750,468133067,349921378,212857421
202309,서울특별시,금천구,독산1동,968247,223557444,674860510,643208784,726657271,493894990,1247798,178239085,492862353,435392553,464174557,264376570
202404,서울특별시,마포구,홍익대학교,17377415,5421077424,8432221867,4255057237,3487679820,1285859300,17551443,4344230354,6698688088,3190415107,2802617217,1028734416
202307,서울특별시,마포구,마포역_2,676813,200796490,1285212130,1778301253,1467978979,624036102,626156,130174947,656948860,735011294,588791967,270965757
202402,서울특별시,용산구,이태원역,107134,875029221,2892250356,1167367145,563637403,222750551,75593,385131202,1073085047,425244072,233051675,106636553
202311,서울특별시,용산구,한남오거리,261461,347644581,1336239739,1085079146,525956331,204843818,85450,219879665,715656103,526834715,278939821,116869552
202404,서울특별시,관악구,서울대입구역_1,2998163,310835774,812596531,562260314,626385312,394480801,2706225,237679015,576113331,378933141,440925216,248775729
202406,서울특별시,중구,명동역,223532,83983992,439536678,672460610,489791238,234526738,368380,66929489,449016349,451177976,330023925,159317093
202404,서울특별시,영등포구,영등포역_1,115751,40761437,110404851,90431631,104689233,68496185,107842,27524889,77881467,58698459,72841676,50514810
202406,서울특별시,강남구,삼성역_1,365304,184053061,1194353177,1792295517,998589718,409405998,159425,73227488,432726300,524203549,295197141,104409420
202309,서울특별시,영등포구,당산역_2,259540,236332691,691733745,493789578,449319787,213978436,142143,140953056,380441529,226459736,207626946,94289236
202308,서울특별시,영등포구,당산역_2,323637,219386320,766133097,483115310,430540584,214006159,150083,122981571,400584331,231938411,203646785,93892331
202310,서울특별시,강남구,압구정역,4926148,422887804,1376710797,2167524129,1652028469,912259430,5668329,164942363,697315811,855158792,727344093,496362835
202311,서울특별시,강남구,역삼역_1,282356,742056091,2876479851,3879349005,2328401500,610487385,214740,385538557,1291037294,1105899156,625304212,192990990
202405,서울특별시,중구,장충동 족발거리,204908,104378096,462165830,721331968,609091149,381298204,149173,65640050,309245194,414965831,363243528,247109681
202403,서울특별시,관악구,대학동,334256,132610054,307526528,273068760,363049035,180071779,115726,79286364,168562605,147869936,198273720,102929323
202405,서울특별시,성북구,성신여대입구역,17297029,884918675,1827354838,1654064291,1783338898,775457793,18758580,721678050,1366731910,1217771626,1398678722,576238583
202309,서울특별시,서대문구,서대문역_2,462365,178787714,715933512,1243947847,957587221,289432028,371276,120917787,446110947,680441293,563607689,195849496
202406,서울특별시,영등포구,영등포역_2,343872,1067889156,3236806326,1740001074,1401322035,932834668,117786,666173686,1839026783,896064158,684333683,473158356
202308,서울특별시,강남구,매봉역,144494,214852648,759384528,1123657439,1057963069,603159070,113321,112680572,405215324,560194743,490916997,307282189
202310,서울특별시,서초구,방배동카페골목,370309,86812187,391423045,548476783,566133271,234411524,259607,50366193,196953330,291065756,285700036,125098943
202312,서울특별시,종로구,혜화역 대학로_3,11453118,1032693717,1444965459,1289116415,1430999341,535398069,13279622,987279243,1329475197,1151074027,1276756789,415649231
202311,서울특별시,강남구,학동사거리_2,23,54875088,345148721,379629598,223449103,100502847,27,27238770,143111702,166608054,91572685,37357830
202402,서울특별시,강남구,학동사거리_2,0,39450347,206913112,215385855,198812396,60408764,0,20801287,115370694,121985435,100129081,36676004
202404,서울특별시,노원구,등나무근린공원,240263,5009301,20072020,21803399,37683749,12202539,321436,3920163,16292487,19363326,30545010,8269109
202405,서울특별시,성북구,안암역,1408011,367508854,504027704,348362352,595167010,204548812,1103654,254385725,323061745,239293113,431030845,150252837
202402,서울특별시,중구,시청역_1,145642,227356041,1274558310,2314961183,1944858366,408085868,211804,127811003,616078557,958399936,751790087,182929971
202402,서울특별시,성북구,미아사거리,1115,1101215,11353122,14911870,9383090,11626649,1514,1306452,16825196,14879176,7364248,8337211
202311,서울특별시,서초구,사당역,354125,686179813,1972452143,1502051556,1499130735,1473512234,369668,387538107,973098091,689569969,701150042,758959802
202312,서울특별시,종로구,혜화역 대학로_2,911223,153479098,292780157,226144278,279050121,105599762,824230,159941659,252016120,178385320,212745815,55356341
202312,서울특별시,강남구,역삼역_4,187024,495339470,1952805088,2531141266,1562008039,582777881,53520,249395284,823140260,830015754,487941257,200292959
202309,서울특별시,관악구,신림역_1,2441910,1463871189,1834646907,1021898070,878606089,380809325,1625691,799842571,1006035130,582686078,525967254,240864304
202405,서울특별시,강남구,선릉역_2,686891,252363921,1649414647,2371081557,1521476954,740362073,351078,124219937,725622430,855692377,585269910,314330414
202312,서울특별시,종로구,종로5가역_1,597581,288922403,694687143,911989199,900142157,658325200,490626,250194460,570766766,724513352,688927674,472564398
202406,서울특별시,송파구,방이동 먹자골목,718108,1559277234,4242750303,3221893932,1993680359,778664107,348423,1027915592,2477459260,1601753385,990765884,391456782
202406,서울특별시,동작구,사당역_2,932,683830280,2075635598,1284125668,1086011887,1036082973,1014,449431629,1251796752,656474325,563972639,531903822
202308,서울특별시,동작구,사당역_2,596252,767763122,2062934115,1142624138,1075440987,763450843,751294,531481196,1219353671,624630999,609771928,404089112
202307,서울특별시,중구,을지로4가역,280,63072048,233572632,263229558,316881062,389092742,120,35662822,121562878,129069831,129887397,152639720
202309,서울특별시,강남구,도산공원사거리_1,0,212487142,1053389478,1655157112,957881095,322764001,0,67568069,312612518,433700854,245231973,111694776
202403,서울특별시,강남구,도산공원사거리_1,0,100594204,1135064757,1124999104,1033163762,272522130,0,49880629,435953781,495645920,422933060,150529992
202308,서울특별시,강남구,양재역_2,2866627,250490420,1137557758,1017917327,488623925,207984219,2401639,132721587,527001232,476987986,247284938,110427975
202308,서울특별시,서초구,뱅뱅사거리_3,953763,64710299,311599026,499992058,436226922,191158888,605829,30043873,136418632,182332845,149573338,74324270
202401,서울특별시,서초구,뱅뱅사거리_3,2292841,44615111,313531229,469821740,506703546,207129703,1402595,22991005,142994256,167088913,155280691,85246116
202307,서울특별시,금천구,시흥1동,2045063,399908954,1117818626,1198218197,1402582102,1024256002,2135031,246952351,714410399,704878316,732912003,590969188
202312,서울특별시,강남구,뱅뱅사거리_2,2563066,281843352,939856396,1060518784,833216985,374436402,1925004,155108449,444610791,409735978,334271481,167888381
202307,서울특별시,송파구,신천역,5922206,1423256020,4048595259,3560955741,2741610265,1268453941,4921215,879323434,2113968389,2018411011,1558340019,729734343
202307,서울특별시,강남구,포스코사거리_2,52991,299137551,1791645884,2822509246,1429829205,379351906,17830,142500164,646120913,788368584,420910910,138246720
202404,서울특별시,동대문구,경동시장_1,0,41263029,249871747,343532378,453100404,550521727,0,27910618,171253263,274748894,317890127,481033543
202401,서울특별시,양천구,등촌역,673795,108723465,539000805,609974910,594496656,460125353,668451,75960030,342096770,404273340,432017933,373724075
202309,서울특별시,영등포구,문래동 주민센터,0,59810089,200059245,261489338,202509641,87501746,0,51859840,173848081,224835488,162243461,79570580
